week,skill,trend_index,source
2024-W44,java,59.6,linkedin_jobs
2024-W45,java,55.4,linkedin_jobs
2024-W46,java,58.4,linkedin_jobs
2024-W47,java,55.2,linkedin_jobs
2024-W48,java,58.0,linkedin_jobs
2024-W49,java,59.7,linkedin_jobs
2024-W50,java,58.3,linkedin_jobs
2024-W51,java,57.3,linkedin_jobs
2024-W52,java,60.4,linkedin_jobs
2024-W53,java,59.7,linkedin_jobs
2025-W01,java,52.5,linkedin_jobs
2025-W02,java,55.8,linkedin_jobs
2025-W03,java,59.1,linkedin_jobs
2025-W04,java,54.6,linkedin_jobs
2025-W05,java,61.0,linkedin_jobs
2025-W06,java,53.4,linkedin_jobs
2025-W07,java,55.6,linkedin_jobs
2025-W08,java,55.3,linkedin_jobs
2025-W09,java,57.5,linkedin_jobs
2025-W10,java,58.7,linkedin_jobs
2025-W11,java,60.7,linkedin_jobs
2025-W12,java,58.0,linkedin_jobs
2025-W13,java,60.8,linkedin_jobs
2025-W14,java,57.6,linkedin_jobs
2025-W15,java,57.3,linkedin_jobs
2025-W16,java,54.1,linkedin_jobs
2025-W17,java,58.3,linkedin_jobs
2025-W18,java,56.1,linkedin_jobs
2025-W19,java,51.8,linkedin_jobs
2025-W20,java,56.6,linkedin_jobs
2025-W21,java,55.8,linkedin_jobs
2025-W22,java,53.7,linkedin_jobs
2025-W23,java,55.8,linkedin_jobs
2025-W24,java,53.7,linkedin_jobs
2025-W25,java,61.5,linkedin_jobs
2025-W26,java,55.5,linkedin_jobs
2025-W27,java,55.3,linkedin_jobs
2025-W28,java,58.5,linkedin_jobs
2025-W29,java,57.1,linkedin_jobs
2025-W30,java,58.8,linkedin_jobs
2025-W31,java,59.6,linkedin_jobs
2025-W32,java,61.0,linkedin_jobs
2025-W33,java,58.0,linkedin_jobs
2025-W34,java,57.2,linkedin_jobs
2025-W35,java,56.5,linkedin_jobs
2025-W36,java,57.9,linkedin_jobs
2025-W37,java,53.9,linkedin_jobs
2025-W38,java,53.2,linkedin_jobs
2025-W39,java,62.4,linkedin_jobs
2025-W40,java,55.1,linkedin_jobs
2025-W41,java,55.0,linkedin_jobs
2025-W42,java,56.9,linkedin_jobs
2025-W43,java,55.5,linkedin_jobs
2025-W44,java,57.5,linkedin_jobs
2025-W45,java,57.4,linkedin_jobs
2025-W46,java,54.4,linkedin_jobs
2025-W47,java,55.6,linkedin_jobs
2025-W48,java,57.9,linkedin_jobs
2025-W49,java,53.0,linkedin_jobs
2025-W50,java,54.0,linkedin_jobs
2025-W51,java,55.0,linkedin_jobs
2025-W52,java,59.2,linkedin_jobs
2026-W01,java,60.7,linkedin_jobs
2026-W02,java,58.2,linkedin_jobs
2026-W03,java,60.5,linkedin_jobs
2026-W04,java,53.4,linkedin_jobs
2026-W05,java,53.0,linkedin_jobs
2026-W06,java,59.6,linkedin_jobs
2026-W07,java,54.2,linkedin_jobs
2026-W08,java,54.6,linkedin_jobs
2026-W09,java,53.7,linkedin_jobs
2026-W10,java,53.9,linkedin_jobs
2026-W11,java,52.4,linkedin_jobs
2026-W12,java,54.5,linkedin_jobs
2026-W13,java,54.7,linkedin_jobs
2026-W14,java,57.7,linkedin_jobs
2026-W15,java,55.3,linkedin_jobs
2026-W16,java,57.3,linkedin_jobs
2026-W17,java,52.9,linkedin_jobs
2026-W18,java,52.1,linkedin_jobs
2026-W19,java,58.9,linkedin_jobs
2026-W20,java,59.8,linkedin_jobs
2026-W21,java,57.9,linkedin_jobs
2026-W22,java,52.6,linkedin_jobs
2026-W23,java,53.6,linkedin_jobs
2026-W24,java,54.9,linkedin_jobs
2026-W25,java,53.0,linkedin_jobs
2024-W01,javascript,72.0,linkedin_jobs
2024-W02,javascript,72.4,linkedin_jobs
2024-W03,javascript,69.8,linkedin_jobs
2024-W04,javascript,69.9,linkedin_jobs
2024-W05,javascript,69.7,linkedin_jobs
2024-W06,javascript,73.7,linkedin_jobs
2024-W07,javascript,68.0,linkedin_jobs
2024-W08,javascript,73.6,linkedin_jobs
2024-W09,javascript,71.3,linkedin_jobs
2024-W10,javascript,74.5,linkedin_jobs
2024-W11,javascript,68.2,linkedin_jobs
2024-W12,javascript,73.3,linkedin_jobs
2024-W13,javascript,67.0,linkedin_jobs
2024-W14,javascript,64.7,linkedin_jobs
2024-W15,javascript,69.7,linkedin_jobs
2024-W16,javascript,71.5,linkedin_jobs
2024-W17,javascript,64.4,linkedin_jobs
2024-W18,javascript,66.9,linkedin_jobs
2024-W19,javascript,72.7,linkedin_jobs
2024-W20,javascript,71.9,linkedin_jobs
2024-W21,javascript,71.2,linkedin_jobs
2024-W22,javascript,72.2,linkedin_jobs
2024-W23,javascript,71.5,linkedin_jobs
2024-W24,javascript,68.6,linkedin_jobs
2024-W25,javascript,69.7,linkedin_jobs
2024-W26,javascript,67.9,linkedin_jobs
2024-W27,javascript,69.9,linkedin_jobs
2024-W28,javascript,65.2,linkedin_jobs
2024-W29,javascript,71.2,linkedin_jobs
2024-W30,javascript,65.8,linkedin_jobs
2024-W31,javascript,63.4,linkedin_jobs
2024-W32,javascript,66.8,linkedin_jobs
2024-W33,javascript,72.8,linkedin_jobs
2024-W34,javascript,65.1,linkedin_jobs
2024-W35,javascript,67.6,linkedin_jobs
2024-W36,javascript,68.7,linkedin_jobs
2024-W37,javascript,66.3,linkedin_jobs
2024-W38,javascript,72.6,linkedin_jobs
2024-W39,javascript,70.0,linkedin_jobs
2024-W40,javascript,69.6,linkedin_jobs
2024-W41,javascript,72.2,linkedin_jobs
2024-W42,javascript,65.3,linkedin_jobs
2024-W43,javascript,68.4,linkedin_jobs
2024-W44,javascript,72.2,linkedin_jobs
2024-W45,javascript,65.2,linkedin_jobs
2024-W46,javascript,69.3,linkedin_jobs
2024-W47,javascript,64.7,linkedin_jobs
2024-W48,javascript,64.6,linkedin_jobs
2024-W49,javascript,65.8,linkedin_jobs
2024-W50,javascript,70.0,linkedin_jobs
2024-W51,javascript,75.5,linkedin_jobs
2024-W52,javascript,65.0,linkedin_jobs
2024-W53,javascript,69.4,linkedin_jobs
2025-W01,javascript,71.3,linkedin_jobs
2025-W02,javascript,67.3,linkedin_jobs
2025-W03,javascript,66.4,linkedin_jobs
2025-W04,javascript,71.5,linkedin_jobs
2025-W05,javascript,71.0,linkedin_jobs
2025-W06,javascript,64.7,linkedin_jobs
2025-W07,javascript,66.4,linkedin_jobs
2025-W08,javascript,71.9,linkedin_jobs
2025-W09,javascript,64.4,linkedin_jobs
2025-W10,javascript,67.0,linkedin_jobs
2025-W11,javascript,71.8,linkedin_jobs
2025-W12,javascript,70.0,linkedin_jobs
2025-W13,javascript,67.2,linkedin_jobs
2025-W14,javascript,70.1,linkedin_jobs
2025-W15,javascript,67.8,linkedin_jobs
2025-W16,javascript,62.9,linkedin_jobs
2025-W17,javascript,66.2,linkedin_jobs
2025-W18,javascript,70.0,linkedin_jobs
2025-W19,javascript,68.2,linkedin_jobs
2025-W20,javascript,71.6,linkedin_jobs
2025-W21,javascript,69.1,linkedin_jobs
2025-W22,javascript,67.3,linkedin_jobs
2025-W23,javascript,68.8,linkedin_jobs
2025-W24,javascript,73.6,linkedin_jobs
2025-W25,javascript,64.7,linkedin_jobs
2025-W26,javascript,65.5,linkedin_jobs
2025-W27,javascript,66.8,linkedin_jobs
2025-W28,javascript,68.2,linkedin_jobs
2025-W29,javascript,67.4,linkedin_jobs
2025-W30,javascript,70.0,linkedin_jobs
2025-W31,javascript,69.7,linkedin_jobs
2025-W32,javascript,68.0,linkedin_jobs
2025-W33,javascript,69.1,linkedin_jobs
2025-W34,javascript,65.8,linkedin_jobs
2025-W35,javascript,63.1,linkedin_jobs
2025-W36,javascript,61.9,linkedin_jobs
2025-W37,javascript,63.0,linkedin_jobs
2025-W38,javascript,70.6,linkedin_jobs
2025-W39,javascript,65.0,linkedin_jobs
2025-W40,javascript,64.2,linkedin_jobs
2025-W41,javascript,70.2,linkedin_jobs
2025-W42,javascript,65.5,linkedin_jobs
2025-W43,javascript,64.6,linkedin_jobs
2025-W44,javascript,65.9,linkedin_jobs
2025-W45,javascript,64.4,linkedin_jobs
2025-W46,javascript,63.0,linkedin_jobs
2025-W47,javascript,65.4,linkedin_jobs
2025-W48,javascript,71.5,linkedin_jobs
2025-W49,javascript,67.7,linkedin_jobs
2025-W50,javascript,61.7,linkedin_jobs
2025-W51,javascript,67.0,linkedin_jobs
2025-W52,javascript,67.4,linkedin_jobs
2026-W01,javascript,63.5,linkedin_jobs
2026-W02,javascript,72.1,linkedin_jobs
2026-W03,javascript,62.1,linkedin_jobs
2026-W04,javascript,62.3,linkedin_jobs
2026-W05,javascript,65.5,linkedin_jobs
2026-W06,javascript,64.5,linkedin_jobs
2026-W07,javascript,68.2,linkedin_jobs
2026-W08,javascript,65.7,linkedin_jobs
2026-W09,javascript,64.2,linkedin_jobs
2026-W10,javascript,65.2,linkedin_jobs
2026-W11,javascript,62.2,linkedin_jobs
2026-W12,javascript,65.9,linkedin_jobs
2026-W13,javascript,67.8,linkedin_jobs
2026-W14,javascript,67.7,linkedin_jobs
2026-W15,javascript,71.8,linkedin_jobs
2026-W16,javascript,64.7,linkedin_jobs
2026-W17,javascript,65.5,linkedin_jobs
2026-W18,javascript,66.5,linkedin_jobs
2026-W19,javascript,65.2,linkedin_jobs
2026-W20,javascript,60.8,linkedin_jobs
2026-W21,javascript,62.3,linkedin_jobs
2026-W22,javascript,63.7,linkedin_jobs
2026-W23,javascript,62.4,linkedin_jobs
2026-W24,javascript,65.7,linkedin_jobs
2026-W25,javascript,63.8,linkedin_jobs
2024-W01,typescript,35.2,linkedin_jobs
2024-W02,typescript,39.4,linkedin_jobs
2024-W03,typescript,31.9,linkedin_jobs
2024-W04,typescript,44.0,linkedin_jobs
2024-W05,typescript,38.9,linkedin_jobs
2024-W06,typescript,38.3,linkedin_jobs
2024-W07,typescript,34.8,linkedin_jobs
2024-W08,typescript,41.9,linkedin_jobs
2024-W09,typescript,38.0,linkedin_jobs
2024-W10,typescript,42.7,linkedin_jobs
2024-W11,typescript,32.7,linkedin_jobs
2024-W12,typescript,42.6,linkedin_jobs
2024-W13,typescript,43.6,linkedin_jobs
2024-W14,typescript,42.8,linkedin_jobs
2024-W15,typescript,41.2,linkedin_jobs
2024-W16,typescript,42.6,linkedin_jobs
2024-W17,typescript,37.3,linkedin_jobs
2024-W18,typescript,41.5,linkedin_jobs
2024-W19,typescript,43.5,linkedin_jobs
2024-W20,typescript,43.0,linkedin_jobs
2024-W21,typescript,42.6,linkedin_jobs
2024-W22,typescript,42.0,linkedin_jobs
2024-W23,typescript,39.6,linkedin_jobs
2024-W24,typescript,38.9,linkedin_jobs
2024-W25,typescript,37.7,linkedin_jobs
2024-W26,typescript,42.1,linkedin_jobs
2024-W27,typescript,41.8,linkedin_jobs
2024-W28,typescript,46.0,linkedin_jobs
2024-W29,typescript,42.0,linkedin_jobs
2024-W30,typescript,45.1,linkedin_jobs
2024-W31,typescript,40.8,linkedin_jobs
2024-W32,typescript,44.5,linkedin_jobs
2024-W33,typescript,47.7,linkedin_jobs
2024-W34,typescript,38.9,linkedin_jobs
2024-W35,typescript,47.4,linkedin_jobs
2024-W36,typescript,43.1,linkedin_jobs
2024-W37,typescript,44.4,linkedin_jobs
2024-W38,typescript,47.2,linkedin_jobs
2024-W39,typescript,48.0,linkedin_jobs
2024-W40,typescript,43.7,linkedin_jobs
2024-W41,typescript,45.1,linkedin_jobs
2024-W42,typescript,36.7,linkedin_jobs
2024-W43,typescript,43.2,linkedin_jobs
2024-W44,typescript,50.5,linkedin_jobs
2024-W45,typescript,50.4,linkedin_jobs
2024-W46,typescript,48.5,linkedin_jobs
2024-W47,typescript,49.9,linkedin_jobs
2024-W48,typescript,46.0,linkedin_jobs
2024-W49,typescript,50.8,linkedin_jobs
2024-W50,typescript,53.5,linkedin_jobs
2024-W51,typescript,47.3,linkedin_jobs
2024-W52,typescript,44.9,linkedin_jobs
2024-W53,typescript,45.3,linkedin_jobs
2025-W01,typescript,51.4,linkedin_jobs
2025-W02,typescript,50.3,linkedin_jobs
2025-W03,typescript,51.0,linkedin_jobs
2025-W04,typescript,43.9,linkedin_jobs
2025-W05,typescript,48.6,linkedin_jobs
2025-W06,typescript,53.0,linkedin_jobs
2025-W07,typescript,50.9,linkedin_jobs
2025-W08,typescript,50.4,linkedin_jobs
2025-W09,typescript,45.5,linkedin_jobs
2025-W10,typescript,48.5,linkedin_jobs
2025-W11,typescript,51.4,linkedin_jobs
2025-W12,typescript,55.4,linkedin_jobs
2025-W13,typescript,52.8,linkedin_jobs
2025-W14,typescript,54.0,linkedin_jobs
2025-W15,typescript,55.9,linkedin_jobs
2025-W16,typescript,56.7,linkedin_jobs
2025-W17,typescript,52.2,linkedin_jobs
2025-W18,typescript,52.0,linkedin_jobs
2025-W19,typescript,58.3,linkedin_jobs
2025-W20,typescript,53.4,linkedin_jobs
2025-W21,typescript,54.8,linkedin_jobs
2025-W22,typescript,56.2,linkedin_jobs
2025-W23,typescript,51.3,linkedin_jobs
2025-W24,typescript,54.0,linkedin_jobs
2025-W25,typescript,55.4,linkedin_jobs
2025-W26,typescript,53.8,linkedin_jobs
2025-W27,typescript,54.7,linkedin_jobs
2025-W28,typescript,51.4,linkedin_jobs
2025-W29,typescript,53.6,linkedin_jobs
2025-W30,typescript,57.2,linkedin_jobs
2025-W31,typescript,57.6,linkedin_jobs
2025-W32,typescript,46.8,linkedin_jobs
2025-W33,typescript,53.3,linkedin_jobs
2025-W34,typescript,60.8,linkedin_jobs
2025-W35,typescript,60.2,linkedin_jobs
2025-W36,typescript,58.8,linkedin_jobs
2025-W37,typescript,57.5,linkedin_jobs
2025-W38,typescript,54.7,linkedin_jobs
2025-W39,typescript,57.1,linkedin_jobs
2025-W40,typescript,59.8,linkedin_jobs
2025-W41,typescript,61.1,linkedin_jobs
2025-W42,typescript,56.3,linkedin_jobs
2025-W43,typescript,56.8,linkedin_jobs
2025-W44,typescript,58.1,linkedin_jobs
2025-W45,typescript,55.8,linkedin_jobs
2025-W46,typescript,58.6,linkedin_jobs
2025-W47,typescript,61.9,linkedin_jobs
2025-W48,typescript,58.2,linkedin_jobs
2025-W49,typescript,58.6,linkedin_jobs
2025-W50,typescript,60.4,linkedin_jobs
2025-W51,typescript,58.2,linkedin_jobs
2025-W52,typescript,59.8,linkedin_jobs
2026-W01,typescript,67.1,linkedin_jobs
2026-W02,typescript,56.6,linkedin_jobs
2026-W03,typescript,62.5,linkedin_jobs
2026-W04,typescript,64.7,linkedin_jobs
2026-W05,typescript,64.0,linkedin_jobs
2026-W06,typescript,59.2,linkedin_jobs
2026-W07,typescript,57.3,linkedin_jobs
2026-W08,typescript,60.9,linkedin_jobs
2026-W09,typescript,56.9,linkedin_jobs
2026-W10,typescript,65.5,linkedin_jobs
2026-W11,typescript,66.0,linkedin_jobs
2026-W12,typescript,63.3,linkedin_jobs
2026-W13,typescript,63.6,linkedin_jobs
2026-W14,typescript,66.5,linkedin_jobs
2026-W15,typescript,63.2,linkedin_jobs
2026-W16,typescript,65.2,linkedin_jobs
2026-W17,typescript,62.5,linkedin_jobs
2026-W18,typescript,64.0,linkedin_jobs
2026-W19,typescript,69.1,linkedin_jobs
2026-W20,typescript,62.3,linkedin_jobs
2026-W21,typescript,69.6,linkedin_jobs
2026-W22,typescript,61.0,linkedin_jobs
2026-W23,typescript,68.5,linkedin_jobs
2026-W24,typescript,64.9,linkedin_jobs
2026-W25,typescript,67.8,linkedin_jobs
2024-W01,go,29.4,linkedin_jobs
2024-W02,go,30.6,linkedin_jobs
2024-W03,go,25.7,linkedin_jobs
2024-W04,go,28.1,linkedin_jobs
2024-W05,go,25.6,linkedin_jobs
2024-W06,go,26.7,linkedin_jobs
2024-W07,go,22.4,linkedin_jobs
2024-W08,go,27.2,linkedin_jobs
2024-W09,go,27.1,linkedin_jobs
2024-W10,go,32.9,linkedin_jobs
2024-W11,go,27.2,linkedin_jobs
2024-W12,go,21.6,linkedin_jobs
2024-W13,go,30.4,linkedin_jobs
2024-W14,go,29.0,linkedin_jobs
2024-W15,go,31.8,linkedin_jobs
2024-W16,go,24.6,linkedin_jobs
2024-W17,go,27.6,linkedin_jobs
2024-W18,go,28.1,linkedin_jobs
2024-W19,go,31.1,linkedin_jobs
2024-W20,go,29.5,linkedin_jobs
2024-W21,go,32.0,linkedin_jobs
2024-W22,go,30.2,linkedin_jobs
2024-W23,go,29.8,linkedin_jobs
2024-W24,go,24.2,linkedin_jobs
2024-W25,go,28.3,linkedin_jobs
2024-W26,go,25.4,linkedin_jobs
2024-W27,go,26.8,linkedin_jobs
2024-W28,go,32.5,linkedin_jobs
2024-W29,go,32.0,linkedin_jobs
2024-W30,go,29.5,linkedin_jobs
2024-W31,go,28.7,linkedin_jobs
2024-W32,go,30.3,linkedin_jobs
2024-W33,go,29.6,linkedin_jobs
2024-W34,go,31.2,linkedin_jobs
2024-W35,go,29.0,linkedin_jobs
2024-W36,go,35.0,linkedin_jobs
2024-W37,go,28.0,linkedin_jobs
2024-W38,go,30.5,linkedin_jobs
2024-W39,go,30.0,linkedin_jobs
2024-W40,go,33.4,linkedin_jobs
2024-W41,go,35.1,linkedin_jobs
2024-W42,go,28.6,linkedin_jobs
2024-W43,go,31.0,linkedin_jobs
2024-W44,go,37.5,linkedin_jobs
2024-W45,go,34.4,linkedin_jobs
2024-W46,go,29.4,linkedin_jobs
2024-W47,go,39.1,linkedin_jobs
2024-W48,go,30.8,linkedin_jobs
2024-W49,go,33.3,linkedin_jobs
2024-W50,go,36.2,linkedin_jobs
2024-W51,go,30.1,linkedin_jobs
2024-W52,go,33.0,linkedin_jobs
2024-W53,go,31.7,linkedin_jobs
2025-W01,go,34.9,linkedin_jobs
2025-W02,go,33.4,linkedin_jobs
2025-W03,go,36.0,linkedin_jobs
2025-W04,go,32.7,linkedin_jobs
2025-W05,go,36.7,linkedin_jobs
2025-W06,go,27.6,linkedin_jobs
2025-W07,go,38.1,linkedin_jobs
2025-W08,go,34.9,linkedin_jobs
2025-W09,go,31.8,linkedin_jobs
2025-W10,go,34.7,linkedin_jobs
2025-W11,go,40.1,linkedin_jobs
2025-W12,go,29.4,linkedin_jobs
2025-W13,go,31.7,linkedin_jobs
2025-W14,go,32.6,linkedin_jobs
2025-W15,go,31.0,linkedin_jobs
2025-W16,go,36.6,linkedin_jobs
2025-W17,go,37.1,linkedin_jobs
2025-W18,go,35.1,linkedin_jobs
2025-W19,go,38.0,linkedin_jobs
2025-W20,go,34.9,linkedin_jobs
2025-W21,go,37.1,linkedin_jobs
2025-W22,go,32.2,linkedin_jobs
2025-W23,go,41.0,linkedin_jobs
2025-W24,go,32.9,linkedin_jobs
2025-W25,go,32.7,linkedin_jobs
2025-W26,go,35.7,linkedin_jobs
2025-W27,go,35.3,linkedin_jobs
2025-W28,go,36.1,linkedin_jobs
2025-W29,go,42.1,linkedin_jobs
2025-W30,go,40.8,linkedin_jobs
2025-W31,go,32.4,linkedin_jobs
2025-W32,go,39.6,linkedin_jobs
2025-W33,go,39.2,linkedin_jobs
2025-W34,go,33.6,linkedin_jobs
2025-W35,go,32.3,linkedin_jobs
2025-W36,go,40.3,linkedin_jobs
2025-W37,go,41.7,linkedin_jobs
2025-W38,go,37.1,linkedin_jobs
2025-W39,go,44.0,linkedin_jobs
2025-W40,go,45.8,linkedin_jobs
2025-W41,go,37.6,linkedin_jobs
2025-W42,go,41.8,linkedin_jobs
2025-W43,go,32.0,linkedin_jobs
2025-W44,go,41.3,linkedin_jobs
2025-W45,go,41.1,linkedin_jobs
2025-W46,go,38.1,linkedin_jobs
2025-W47,go,32.6,linkedin_jobs
2025-W48,go,38.9,linkedin_jobs
2025-W49,go,42.3,linkedin_jobs
2025-W50,go,38.8,linkedin_jobs
2025-W51,go,38.1,linkedin_jobs
2025-W52,go,42.9,linkedin_jobs
2026-W01,go,37.8,linkedin_jobs
2026-W02,go,40.7,linkedin_jobs
2026-W03,go,45.9,linkedin_jobs
2026-W04,go,40.7,linkedin_jobs
2026-W05,go,42.4,linkedin_jobs
2026-W06,go,40.6,linkedin_jobs
2026-W07,go,47.4,linkedin_jobs
2026-W08,go,43.1,linkedin_jobs
2026-W09,go,37.8,linkedin_jobs
2026-W10,go,44.9,linkedin_jobs
2026-W11,go,42.3,linkedin_jobs
2026-W12,go,44.3,linkedin_jobs
2026-W13,go,43.4,linkedin_jobs
2026-W14,go,41.1,linkedin_jobs
2026-W15,go,44.2,linkedin_jobs
