week,skill,trend_index,source
2026-W05,python,78.7,topjobs_lk
2026-W06,python,65.8,topjobs_lk
2026-W07,python,73.9,topjobs_lk
2026-W08,python,64.5,topjobs_lk
2026-W09,python,68.5,topjobs_lk
2026-W10,python,68.8,topjobs_lk
2026-W11,python,68.0,topjobs_lk
2026-W12,python,74.7,topjobs_lk
2026-W13,python,71.2,topjobs_lk
2026-W14,python,75.6,topjobs_lk
2026-W15,python,65.6,topjobs_lk
2026-W16,python,65.7,topjobs_lk
2026-W17,python,63.2,topjobs_lk
2026-W18,python,75.3,topjobs_lk
2026-W19,python,73.4,topjobs_lk
2026-W20,python,72.0,topjobs_lk
2026-W21,python,73.6,topjobs_lk
2026-W22,python,66.1,topjobs_lk
2026-W23,python,62.6,topjobs_lk
2026-W24,python,78.9,topjobs_lk
2026-W25,python,62.5,topjobs_lk
2024-W01,java,84.7,topjobs_lk
2024-W02,java,92.9,topjobs_lk
2024-W03,java,88.2,topjobs_lk
2024-W04,java,85.9,topjobs_lk
2024-W05,java,77.0,topjobs_lk
2024-W06,java,94.8,topjobs_lk
2024-W07,java,87.8,topjobs_lk
2024-W08,java,85.1,topjobs_lk
2024-W09,java,85.7,topjobs_lk
2024-W10,java,85.6,topjobs_lk
2024-W11,java,85.4,topjobs_lk
2024-W12,java,80.0,topjobs_lk
2024-W13,java,81.8,topjobs_lk
2024-W14,java,86.2,topjobs_lk
2024-W15,java,83.4,topjobs_lk
2024-W16,java,84.8,topjobs_lk
2024-W17,java,92.9,topjobs_lk
2024-W18,java,89.7,topjobs_lk
2024-W19,java,80.1,topjobs_lk
2024-W20,java,88.2,topjobs_lk
2024-W21,java,87.0,topjobs_lk
2024-W22,java,94.4,topjobs_lk
2024-W23,java,84.5,topjobs_lk
2024-W24,java,77.3,topjobs_lk
2024-W25,java,87.2,topjobs_lk
2024-W26,java,85.3,topjobs_lk
2024-W27,java,84.1,topjobs_lk
2024-W28,java,86.6,topjobs_lk
2024-W29,java,84.8,topjobs_lk
2024-W30,java,75.2,topjobs_lk
2024-W31,java,80.4,topjobs_lk
2024-W32,java,87.7,topjobs_lk
2024-W33,java,92.6,topjobs_lk
2024-W34,java,85.0,topjobs_lk
2024-W35,java,86.6,topjobs_lk
2024-W36,java,88.4,topjobs_lk
2024-W37,java,85.5,topjobs_lk
2024-W38,java,80.1,topjobs_lk
2024-W39,java,77.5,topjobs_lk
2024-W40,java,89.7,topjobs_lk
2024-W41,java,79.8,topjobs_lk
2024-W42,java,83.3,topjobs_lk
2024-W43,java,90.5,topjobs_lk
2024-W44,java,88.7,topjobs_lk
2024-W45,java,84.9,topjobs_lk
2024-W46,java,75.3,topjobs_lk
2024-W47,java,82.9,topjobs_lk
2024-W48,java,86.4,topjobs_lk
2024-W49,java,83.9,topjobs_lk
2024-W50,java,86.9,topjobs_lk
2024-W51,java,83.3,topjobs_lk
2024-W52,java,86.9,topjobs_lk
2024-W53,java,80.8,topjobs_lk
2025-W01,java,85.4,topjobs_lk
2025-W02,java,85.7,topjobs_lk
2025-W03,java,82.2,topjobs_lk
2025-W04,java,85.7,topjobs_lk
2025-W05,java,79.5,topjobs_lk
2025-W06,java,78.0,topjobs_lk
2025-W07,java,72.2,topjobs_lk
2025-W08,java,81.4,topjobs_lk
2025-W09,java,85.1,topjobs_lk
2025-W10,java,81.9,topjobs_lk
2025-W11,java,86.7,topjobs_lk
2025-W12,java,91.0,topjobs_lk
2025-W13,java,79.6,topjobs_lk
2025-W14,java,76.7,topjobs_lk
2025-W15,java,85.9,topjobs_lk
2025-W16,java,92.8,topjobs_lk
2025-W17,java,87.5,topjobs_lk
2025-W18,java,77.2,topjobs_lk
2025-W19,java,86.7,topjobs_lk
2025-W20,java,85.9,topjobs_lk
2025-W21,java,86.7,topjobs_lk
2025-W22,java,87.9,topjobs_lk
2025-W23,java,86.4,topjobs_lk
2025-W24,java,79.8,topjobs_lk
2025-W25,java,88.9,topjobs_lk
2025-W26,java,90.6,topjobs_lk
2025-W27,java,83.2,topjobs_lk
2025-W28,java,83.4,topjobs_lk
2025-W29,java,90.6,topjobs_lk
2025-W30,java,74.3,topjobs_lk
2025-W31,java,90.8,topjobs_lk
2025-W32,java,92.6,topjobs_lk
2025-W33,java,85.4,topjobs_lk
2025-W34,java,90.3,topjobs_lk
2025-W35,java,78.7,topjobs_lk
2025-W36,java,80.5,topjobs_lk
2025-W37,java,89.4,topjobs_lk
2025-W38,java,85.9,topjobs_lk
2025-W39,java,81.0,topjobs_lk
2025-W40,java,71.2,topjobs_lk
2025-W41,java,83.2,topjobs_lk
2025-W42,java,86.8,topjobs_lk
2025-W43,java,86.0,topjobs_lk
2025-W44,java,84.1,topjobs_lk
2025-W45,java,92.5,topjobs_lk
2025-W46,java,85.3,topjobs_lk
2025-W47,java,74.8,topjobs_lk
2025-W48,java,73.4,topjobs_lk
2025-W49,java,86.7,topjobs_lk
2025-W50,java,77.0,topjobs_lk
2025-W51,java,79.6,topjobs_lk
2025-W52,java,76.6,topjobs_lk
2026-W01,java,82.3,topjobs_lk
2026-W02,java,81.1,topjobs_lk
2026-W03,java,81.6,topjobs_lk
2026-W04,java,86.0,topjobs_lk
2026-W05,java,77.8,topjobs_lk
2026-W06,java,72.3,topjobs_lk
2026-W07,java,79.0,topjobs_lk
2026-W08,java,83.1,topjobs_lk
2026-W09,java,85.6,topjobs_lk
2026-W10,java,79.4,topjobs_lk
2026-W11,java,79.1,topjobs_lk
2026-W12,java,81.9,topjobs_lk
2026-W13,java,80.7,topjobs_lk
2026-W14,java,92.0,topjobs_lk
2026-W15,java,77.9,topjobs_lk
2026-W16,java,90.6,topjobs_lk
2026-W17,java,82.4,topjobs_lk
2026-W18,java,85.0,topjobs_lk
2026-W19,java,76.4,topjobs_lk
2026-W20,java,75.7,topjobs_lk
2026-W21,java,84.7,topjobs_lk
2026-W22,java,78.8,topjobs_lk
2026-W23,java,73.8,topjobs_lk
2026-W24,java,81.8,topjobs_lk
2026-W25,java,75.3,topjobs_lk
2024-W01,javascript,58.0,topjobs_lk
2024-W02,javascript,57.3,topjobs_lk
2024-W03,javascript,59.7,topjobs_lk
2024-W04,javascript,62.7,topjobs_lk
2024-W05,javascript,59.2,topjobs_lk
2024-W06,javascript,61.0,topjobs_lk
2024-W07,javascript,58.4,topjobs_lk
2024-W08,javascript,63.4,topjobs_lk
2024-W09,javascript,59.6,topjobs_lk
2024-W10,javascript,54.9,topjobs_lk
2024-W11,javascript,57.8,topjobs_lk
2024-W12,javascript,65.9,topjobs_lk
2024-W13,javascript,58.2,topjobs_lk
2024-W14,javascript,65.0,topjobs_lk
2024-W15,javascript,53.8,topjobs_lk
2024-W16,javascript,56.7,topjobs_lk
2024-W17,javascript,60.0,topjobs_lk
2024-W18,javascript,53.7,topjobs_lk
2024-W19,javascript,55.8,topjobs_lk
2024-W20,javascript,56.1,topjobs_lk
2024-W21,javascript,65.1,topjobs_lk
2024-W22,javascript,53.6,topjobs_lk
2024-W23,javascript,70.3,topjobs_lk
2024-W24,javascript,59.8,topjobs_lk
2024-W25,javascript,58.8,topjobs_lk
2024-W26,javascript,65.3,topjobs_lk
2024-W27,javascript,60.6,topjobs_lk
2024-W28,javascript,58.7,topjobs_lk
2024-W29,javascript,62.8,topjobs_lk
2024-W30,javascript,64.1,topjobs_lk
2024-W31,javascript,53.8,topjobs_lk
2024-W32,javascript,64.0,topjobs_lk
2024-W33,javascript,53.7,topjobs_lk
2024-W34,javascript,58.5,topjobs_lk
2024-W35,javascript,63.6,topjobs_lk
2024-W36,javascript,49.7,topjobs_lk
2024-W37,javascript,62.4,topjobs_lk
2024-W38,javascript,57.8,topjobs_lk
2024-W39,javascript,56.5,topjobs_lk
2024-W40,javascript,58.1,topjobs_lk
2024-W41,javascript,57.8,topjobs_lk
2024-W42,javascript,56.6,topjobs_lk
2024-W43,javascript,59.2,topjobs_lk
2024-W44,javascript,55.5,topjobs_lk
2024-W45,javascript,57.0,topjobs_lk
2024-W46,javascript,68.2,topjobs_lk
2024-W47,javascript,60.1,topjobs_lk
2024-W48,javascript,53.1,topjobs_lk
2024-W49,javascript,63.7,topjobs_lk
2024-W50,javascript,58.5,topjobs_lk
2024-W51,javascript,60.1,topjobs_lk
2024-W52,javascript,58.7,topjobs_lk
2024-W53,javascript,62.2,topjobs_lk
2025-W01,javascript,57.5,topjobs_lk
2025-W02,javascript,60.9,topjobs_lk
2025-W03,javascript,59.6,topjobs_lk
2025-W04,javascript,66.3,topjobs_lk
2025-W05,javascript,60.4,topjobs_lk
2025-W06,javascript,68.2,topjobs_lk
2025-W07,javascript,55.9,topjobs_lk
2025-W08,javascript,63.1,topjobs_lk
2025-W09,javascript,63.0,topjobs_lk
2025-W10,javascript,63.8,topjobs_lk
2025-W11,javascript,63.9,topjobs_lk
2025-W12,javascript,59.2,topjobs_lk
2025-W13,javascript,54.7,topjobs_lk
2025-W14,javascript,59.4,topjobs_lk
2025-W15,javascript,61.6,topjobs_lk
2025-W16,javascript,66.7,topjobs_lk
2025-W17,javascript,57.1,topjobs_lk
2025-W18,javascript,52.4,topjobs_lk
2025-W19,javascript,43.5,topjobs_lk
2025-W20,javascript,62.2,topjobs_lk
2025-W21,javascript,57.1,topjobs_lk
2025-W22,javascript,61.9,topjobs_lk
2025-W23,javascript,62.1,topjobs_lk
2025-W24,javascript,62.1,topjobs_lk
2025-W25,javascript,57.9,topjobs_lk
2025-W26,javascript,46.1,topjobs_lk
2025-W27,javascript,55.6,topjobs_lk
2025-W28,javascript,58.5,topjobs_lk
2025-W29,javascript,55.6,topjobs_lk
2025-W30,javascript,59.0,topjobs_lk
2025-W31,javascript,62.2,topjobs_lk
2025-W32,javascript,61.7,topjobs_lk
2025-W33,javascript,61.3,topjobs_lk
2025-W34,javascript,68.6,topjobs_lk
2025-W35,javascript,50.6,topjobs_lk
2025-W36,javascript,59.9,topjobs_lk
2025-W37,javascript,56.5,topjobs_lk
2025-W38,javascript,59.3,topjobs_lk
2025-W39,javascript,53.8,topjobs_lk
2025-W40,javascript,61.8,topjobs_lk
2025-W41,javascript,66.5,topjobs_lk
2025-W42,javascript,57.4,topjobs_lk
2025-W43,javascript,58.1,topjobs_lk
2025-W44,javascript,50.0,topjobs_lk
2025-W45,javascript,64.9,topjobs_lk
2025-W46,javascript,56.4,topjobs_lk
2025-W47,javascript,60.1,topjobs_lk
2025-W48,javascript,59.9,topjobs_lk
2025-W49,javascript,63.3,topjobs_lk
2025-W50,javascript,56.4,topjobs_lk
2025-W51,javascript,55.3,topjobs_lk
2025-W52,javascript,59.0,topjobs_lk
2026-W01,javascript,66.8,topjobs_lk
2026-W02,javascript,59.3,topjobs_lk
2026-W03,javascript,55.4,topjobs_lk
2026-W04,javascript,58.8,topjobs_lk
2026-W05,javascript,50.4,topjobs_lk
2026-W06,javascript,52.4,topjobs_lk
2026-W07,javascript,55.8,topjobs_lk
2026-W08,javascript,50.7,topjobs_lk
2026-W09,javascript,65.5,topjobs_lk
2026-W10,javascript,63.1,topjobs_lk
2026-W11,javascript,59.7,topjobs_lk
2026-W12,javascript,42.7,topjobs_lk
2026-W13,javascript,63.5,topjobs_lk
2026-W14,javascript,61.6,topjobs_lk
2026-W15,javascript,56.6,topjobs_lk
2026-W16,javascript,54.3,topjobs_lk
2026-W17,javascript,57.3,topjobs_lk
2026-W18,javascript,58.3,topjobs_lk
2026-W19,javascript,61.1,topjobs_lk
2026-W20,javascript,60.2,topjobs_lk
2026-W21,javascript,58.8,topjobs_lk
2026-W22,javascript,56.9,topjobs_lk
2026-W23,javascript,55.8,topjobs_lk
2026-W24,javascript,61.7,topjobs_lk
2026-W25,javascript,51.5,topjobs_lk
2024-W01,typescript,12.2,topjobs_lk
2024-W02,typescript,17.1,topjobs_lk
2024-W03,typescript,24.2,topjobs_lk
2024-W04,typescript,13.1,topjobs_lk
2024-W05,typescript,18.0,topjobs_lk
2024-W06,typescript,19.1,topjobs_lk
2024-W07,typescript,18.7,topjobs_lk
2024-W08,typescript,27.4,topjobs_lk
2024-W09,typescript,13.6,topjobs_lk
2024-W10,typescript,22.1,topjobs_lk
2024-W11,typescript,19.2,topjobs_lk
2024-W12,typescript,14.4,topjobs_lk
2024-W13,typescript,21.8,topjobs_lk
2024-W14,typescript,22.8,topjobs_lk
2024-W15,typescript,22.0,topjobs_lk
2024-W16,typescript,25.4,topjobs_lk
2024-W17,typescript,16.8,topjobs_lk
2024-W18,typescript,15.8,topjobs_lk
2024-W19,typescript,17.9,topjobs_lk
2024-W20,typescript,28.5,topjobs_lk
2024-W21,typescript,24.2,topjobs_lk
2024-W22,typescript,17.1,topjobs_lk
2024-W23,typescript,19.8,topjobs_lk
2024-W24,typescript,32.9,topjobs_lk
2024-W25,typescript,23.8,topjobs_lk
2024-W26,typescript,15.8,topjobs_lk
2024-W27,typescript,18.6,topjobs_lk
2024-W28,typescript,18.8,topjobs_lk
2024-W29,typescript,27.6,topjobs_lk
2024-W30,typescript,26.9,topjobs_lk
2024-W31,typescript,20.0,topjobs_lk
2024-W32,typescript,23.8,topjobs_lk
2024-W33,typescript,17.5,topjobs_lk
2024-W34,typescript,25.2,topjobs_lk
2024-W35,typescript,20.6,topjobs_lk
2024-W36,typescript,22.4,topjobs_lk
2024-W37,typescript,23.1,topjobs_lk
2024-W38,typescript,18.9,topjobs_lk
2024-W39,typescript,18.8,topjobs_lk
2024-W40,typescript,15.7,topjobs_lk
2024-W41,typescript,24.7,topjobs_lk
2024-W42,typescript,30.7,topjobs_lk
2024-W43,typescript,21.4,topjobs_lk
2024-W44,typescript,24.8,topjobs_lk
2024-W45,typescript,28.2,topjobs_lk
2024-W46,typescript,19.3,topjobs_lk
2024-W47,typescript,17.8,topjobs_lk
2024-W48,typescript,24.3,topjobs_lk
2024-W49,typescript,21.4,topjobs_lk
2024-W50,typescript,18.9,topjobs_lk
2024-W51,typescript,26.5,topjobs_lk
2024-W52,typescript,27.1,topjobs_lk
2024-W53,typescript,23.0,topjobs_lk
2025-W01,typescript,29.2,topjobs_lk
2025-W02,typescript,26.5,topjobs_lk
2025-W03,typescript,23.2,topjobs_lk
2025-W04,typescript,15.7,topjobs_lk
2025-W05,typescript,21.1,topjobs_lk
2025-W06,typescript,23.6,topjobs_lk
2025-W07,typescript,28.2,topjobs_lk
2025-W08,typescript,29.6,topjobs_lk
2025-W09,typescript,24.5,topjobs_lk
2025-W10,typescript,35.6,topjobs_lk
2025-W11,typescript,27.6,topjobs_lk
2025-W12,typescript,31.9,topjobs_lk
2025-W13,typescript,27.8,topjobs_lk
2025-W14,typescript,35.0,topjobs_lk
2025-W15,typescript,37.4,topjobs_lk
2025-W16,typescript,24.4,topjobs_lk
2025-W17,typescript,27.6,topjobs_lk
2025-W18,typescript,27.6,topjobs_lk
2025-W19,typescript,35.5,topjobs_lk
2025-W20,typescript,22.8,topjobs_lk
2025-W21,typescript,28.4,topjobs_lk
2025-W22,typescript,21.9,topjobs_lk
2025-W23,typescript,32.1,topjobs_lk
2025-W24,typescript,32.6,topjobs_lk
2025-W25,typescript,26.0,topjobs_lk
2025-W26,typescript,29.5,topjobs_lk
2025-W27,typescript,28.7,topjobs_lk
2025-W28,typescript,38.5,topjobs_lk
2025-W29,typescript,32.9,topjobs_lk
2025-W30,typescript,31.9,topjobs_lk
2025-W31,typescript,35.5,topjobs_lk
2025-W32,typescript,23.1,topjobs_lk
2025-W33,typescript,34.1,topjobs_lk
2025-W34,typescript,31.7,topjobs_lk
2025-W35,typescript,31.4,topjobs_lk
2025-W36,typescript,32.0,topjobs_lk
2025-W37,typescript,36.8,topjobs_lk
2025-W38,typescript,34.2,topjobs_lk
2025-W39,typescript,27.6,topjobs_lk
2025-W40,typescript,31.5,topjobs_lk
2025-W41,typescript,33.3,topjobs_lk
2025-W42,typescript,31.0,topjobs_lk
2025-W43,typescript,38.9,topjobs_lk
2025-W44,typescript,29.3,topjobs_lk
2025-W45,typescript,35.2,topjobs_lk
2025-W46,typescript,31.7,topjobs_lk
2025-W47,typescript,41.8,topjobs_lk
2025-W48,typescript,42.0,topjobs_lk
2025-W49,typescript,34.1,topjobs_lk
2025-W50,typescript,34.4,topjobs_lk
2025-W51,typescript,36.3,topjobs_lk
2025-W52,typescript,31.3,topjobs_lk
2026-W01,typescript,38.0,topjobs_lk
2026-W02,typescript,34.8,topjobs_lk
2026-W03,typescript,37.7,topjobs_lk
2026-W04,typescript,29.5,topjobs_lk
2026-W05,typescript,31.7,topjobs_lk
2026-W06,typescript,40.6,topjobs_lk
2026-W07,typescript,33.5,topjobs_lk
2026-W08,typescript,36.8,topjobs_lk
2026-W09,typescript,39.3,topjobs_lk
2026-W10,typescript,40.0,topjobs_lk
2026-W11,typescript,35.7,topjobs_lk
2026-W12,typescript,39.1,topjobs_lk
2026-W13,typescript,40.8,topjobs_lk
2026-W14,typescript,32.8,topjobs_lk
2026-W15,typescript,40.9,topjobs_lk
2026-W16,typescript,36.5,topjobs_lk
2026-W17,typescript,39.4,topjobs_lk
2026-W18,typescript,24.4,topjobs_lk
2026-W19,typescript,27.5,topjobs_lk
2026-W20,typescript,42.7,topjobs_lk
2026-W21,typescript,45.3,topjobs_lk
2026-W22,typescript,37.4,topjobs_lk
2026-W23,typescript,40.5,topjobs_lk
2026-W24,typescript,43.8,topjobs_lk
2026-W25,typescript,41.7,topjobs_lk
2024-W01,go,7.2,topjobs_lk
2024-W02,go,7.7,topjobs_lk
2024-W03,go,14.0,topjobs_lk
2024-W04,go,14.8,topjobs_lk
2024-W05,go,11.6,topjobs_lk
2024-W06,go,9.9,topjobs_lk
2024-W07,go,8.4,topjobs_lk
2024-W08,go,15.8,topjobs_lk
2024-W09,go,13.0,topjobs_lk
2024-W10,go,6.9,topjobs_lk
2024-W11,go,7.9,topjobs_lk
2024-W12,go,22.8,topjobs_lk
2024-W13,go,11.0,topjobs_lk
2024-W14,go,4.8,topjobs_lk
2024-W15,go,11.8,topjobs_lk
2024-W16,go,5.1,topjobs_lk
2024-W17,go,18.5,topjobs_lk
2024-W18,go,12.0,topjobs_lk
2024-W19,go,9.0,topjobs_lk
2024-W20,go,6.7,topjobs_lk
2024-W21,go,13.5,topjobs_lk
2024-W22,go,3.0,topjobs_lk
2024-W23,go,11.0,topjobs_lk
2024-W24,go,14.0,topjobs_lk
2024-W25,go,25.3,topjobs_lk
2024-W26,go,15.6,topjobs_lk
2024-W27,go,12.2,topjobs_lk
2024-W28,go,9.9,topjobs_lk
2024-W29,go,3.0,topjobs_lk
2024-W30,go,14.2,topjobs_lk
2024-W31,go,2.0,topjobs_lk
2024-W32,go,13.3,topjobs_lk
2024-W33,go,9.6,topjobs_lk
2024-W34,go,10.3,topjobs_lk
2024-W35,go,8.0,topjobs_lk
2024-W36,go,7.8,topjobs_lk
2024-W37,go,13.4,topjobs_lk
2024-W38,go,2.0,topjobs_lk
2024-W39,go,14.7,topjobs_lk
2024-W40,go,14.6,topjobs_lk
2024-W41,go,9.7,topjobs_lk
2024-W42,go,10.4,topjobs_lk
2024-W43,go,10.7,topjobs_lk
2024-W44,go,2.2,topjobs_lk
2024-W45,go,12.1,topjobs_lk
2024-W46,go,10.0,topjobs_lk
2024-W47,go,9.1,topjobs_lk
2024-W48,go,14.1,topjobs_lk
2024-W49,go,14.0,topjobs_lk
2024-W50,go,10.3,topjobs_lk
2024-W51,go,10.5,topjobs_lk
2024-W52,go,10.1,topjobs_lk
2024-W53,go,12.3,topjobs_lk
2025-W01,go,2.0,topjobs_lk
2025-W02,go,5.9,topjobs_lk
2025-W03,go,5.3,topjobs_lk
2025-W04,go,2.4,topjobs_lk
2025-W05,go,17.8,topjobs_lk
2025-W06,go,2.0,topjobs_lk
2025-W07,go,10.2,topjobs_lk
2025-W08,go,6.0,topjobs_lk
2025-W09,go,13.7,topjobs_lk
2025-W10,go,12.5,topjobs_lk
2025-W11,go,14.4,topjobs_lk
2025-W12,go,15.3,topjobs_lk
2025-W13,go,8.0,topjobs_lk
2025-W14,go,11.7,topjobs_lk
2025-W15,go,17.9,topjobs_lk
2025-W16,go,8.8,topjobs_lk
2025-W17,go,2.0,topjobs_lk
2025-W18,go,9.1,topjobs_lk
2025-W19,go,19.9,topjobs_lk
2025-W20,go,12.1,topjobs_lk
2025-W21,go,14.8,topjobs_lk
2025-W22,go,8.5,topjobs_lk
2025-W23,go,12.2,topjobs_lk
2025-W24,go,4.6,topjobs_lk
2025-W25,go,14.5,topjobs_lk
2025-W26,go,15.7,topjobs_lk
2025-W27,go,4.4,topjobs_lk
2025-W28,go,12.5,topjobs_lk
2025-W29,go,16.7,topjobs_lk
2025-W30,go,18.2,topjobs_lk
2025-W31,go,16.5,topjobs_lk
2025-W32,go,12.7,topjobs_lk
2025-W33,go,13.3,topjobs_lk
2025-W34,go,18.0,topjobs_lk
2025-W35,go,4.7,topjobs_lk
2025-W36,go,16.5,topjobs_lk
2025-W37,go,10.7,topjobs_lk
2025-W38,go,2.0,topjobs_lk
2025-W39,go,9.2,topjobs_lk
2025-W40,go,22.2,topjobs_lk
2025-W41,go,15.5,topjobs_lk
2025-W42,go,18.2,topjobs_lk
2025-W43,go,14.9,topjobs_lk
2025-W44,go,14.5,topjobs_lk
2025-W45,go,12.0,topjobs_lk
2025-W46,go,9.9,topjobs_lk
2025-W47,go,8.5,topjobs_lk
2025-W48,go,9.5,topjobs_lk
2025-W49,go,12.8,topjobs_lk
2025-W50,go,14.2,topjobs_lk
2025-W51,go,10.9,topjobs_lk
2025-W52,go,12.3,topjobs_lk
2026-W01,go,14.0,topjobs_lk
2026-W02,go,10.1,topjobs_lk
2026-W03,go,9.6,topjobs_lk
2026-W04,go,18.1,topjobs_lk
2026-W05,go,9.7,topjobs_lk
2026-W06,go,16.3,topjobs_lk
2026-W07,go,22.7,topjobs_lk
2026-W08,go,15.8,topjobs_lk
2026-W09,go,11.2,topjobs_lk
2026-W10,go,11.9,topjobs_lk
2026-W11,go,16.0,topjobs_lk
2026-W12,go,15.8,topjobs_lk
2026-W13,go,14.6,topjobs_lk
2026-W14,go,14.7,topjobs_lk
2026-W15,go,16.2,topjobs_lk
2026-W16,go,15.8,topjobs_lk
2026-W17,go,8.7,topjobs_lk
2026-W18,go,10.3,topjobs_lk
2026-W19,go,21.0,topjobs_lk
2026-W20,go,15.8,topjobs_lk
2026-W21,go,14.3,topjobs_lk
2026-W22,go,10.3,topjobs_lk
2026-W23,go,17.1,topjobs_lk
2026-W24,go,12.7,topjobs_lk
2026-W25,go,22.5,topjobs_lk
2024-W01,rust,4.6,topjobs_lk
2024-W02,rust,10.3,topjobs_lk
2024-W03,rust,3.6,topjobs_lk
2024-W04,rust,6.3,topjobs_lk
2024-W05,rust,4.3,topjobs_lk
2024-W06,rust,3.9,topjobs_lk
2024-W07,rust,5.4,topjobs_lk
2024-W08,rust,16.2,topjobs_lk
2024-W09,rust,8.9,topjobs_lk
2024-W10,rust,2.7,topjobs_lk
2024-W11,rust,6.2,topjobs_lk
2024-W12,rust,3.7,topjobs_lk
2024-W13,rust,2.0,topjobs_lk
2024-W14,rust,2.7,topjobs_lk
2024-W15,rust,2.0,topjobs_lk
2024-W16,rust,2.2,topjobs_lk
2024-W17,rust,5.0,topjobs_lk
2024-W18,rust,2.0,topjobs_lk
2024-W19,rust,7.1,topjobs_lk
2024-W20,rust,2.0,topjobs_lk
2024-W21,rust,2.6,topjobs_lk
