week,skill,trend_index,source
2025-W04,python,56.7,google_trends_lk
2025-W05,python,55.0,google_trends_lk
2025-W06,python,52.5,google_trends_lk
2025-W07,python,50.4,google_trends_lk
2025-W08,python,54.4,google_trends_lk
2025-W09,python,59.2,google_trends_lk
2025-W10,python,57.2,google_trends_lk
2025-W11,python,52.3,google_trends_lk
2025-W12,python,57.5,google_trends_lk
2025-W13,python,58.5,google_trends_lk
2025-W14,python,54.3,google_trends_lk
2025-W15,python,58.1,google_trends_lk
2025-W16,python,58.0,google_trends_lk
2025-W17,python,54.0,google_trends_lk
2025-W18,python,59.5,google_trends_lk
2025-W19,python,60.5,google_trends_lk
2025-W20,python,62.5,google_trends_lk
2025-W21,python,62.7,google_trends_lk
2025-W22,python,54.4,google_trends_lk
2025-W23,python,56.2,google_trends_lk
2025-W24,python,61.5,google_trends_lk
2025-W25,python,61.7,google_trends_lk
2025-W26,python,61.9,google_trends_lk
2025-W27,python,73.9,google_trends_lk
2025-W28,python,62.6,google_trends_lk
2025-W29,python,64.8,google_trends_lk
2025-W30,python,64.4,google_trends_lk
2025-W31,python,63.6,google_trends_lk
2025-W32,python,60.4,google_trends_lk
2025-W33,python,64.4,google_trends_lk
2025-W34,python,59.3,google_trends_lk
2025-W35,python,61.4,google_trends_lk
2025-W36,python,60.8,google_trends_lk
2025-W37,python,63.0,google_trends_lk
2025-W38,python,71.0,google_trends_lk
2025-W39,python,56.6,google_trends_lk
2025-W40,python,65.8,google_trends_lk
2025-W41,python,58.0,google_trends_lk
2025-W42,python,62.2,google_trends_lk
2025-W43,python,67.9,google_trends_lk
2025-W44,python,64.6,google_trends_lk
2025-W45,python,60.8,google_trends_lk
2025-W46,python,62.3,google_trends_lk
2025-W47,python,67.4,google_trends_lk
2025-W48,python,62.7,google_trends_lk
2025-W49,python,66.2,google_trends_lk
2025-W50,python,65.9,google_trends_lk
2025-W51,python,63.7,google_trends_lk
2025-W52,python,73.7,google_trends_lk
2026-W01,python,68.6,google_trends_lk
2026-W02,python,59.6,google_trends_lk
2026-W03,python,67.5,google_trends_lk
2026-W04,python,64.8,google_trends_lk
2026-W05,python,70.3,google_trends_lk
2026-W06,python,64.8,google_trends_lk
2026-W07,python,67.4,google_trends_lk
2026-W08,python,69.8,google_trends_lk
2026-W09,python,71.3,google_trends_lk
2026-W10,python,64.3,google_trends_lk
2026-W11,python,67.6,google_trends_lk
2026-W12,python,67.3,google_trends_lk
2026-W13,python,66.9,google_trends_lk
2026-W14,python,75.6,google_trends_lk
2026-W15,python,71.1,google_trends_lk
2026-W16,python,65.5,google_trends_lk
2026-W17,python,73.4,google_trends_lk
2026-W18,python,77.8,google_trends_lk
2026-W19,python,74.2,google_trends_lk
2026-W20,python,65.5,google_trends_lk
2026-W21,python,69.4,google_trends_lk
2026-W22,python,75.7,google_trends_lk
2026-W23,python,69.1,google_trends_lk
2026-W24,python,73.3,google_trends_lk
2026-W25,python,74.7,google_trends_lk
2024-W01,java,68.9,google_trends_lk
2024-W02,java,73.7,google_trends_lk
2024-W03,java,67.3,google_trends_lk
2024-W04,java,78.3,google_trends_lk
2024-W05,java,76.0,google_trends_lk
2024-W06,java,70.2,google_trends_lk
2024-W07,java,65.8,google_trends_lk
2024-W08,java,76.5,google_trends_lk
2024-W09,java,71.4,google_trends_lk
2024-W10,java,76.1,google_trends_lk
2024-W11,java,66.1,google_trends_lk
2024-W12,java,69.6,google_trends_lk
2024-W13,java,71.6,google_trends_lk
2024-W14,java,71.8,google_trends_lk
2024-W15,java,70.0,google_trends_lk
2024-W16,java,73.7,google_trends_lk
2024-W17,java,67.8,google_trends_lk
2024-W18,java,71.0,google_trends_lk
2024-W19,java,71.9,google_trends_lk
2024-W20,java,73.2,google_trends_lk
2024-W21,java,73.9,google_trends_lk
2024-W22,java,67.4,google_trends_lk
2024-W23,java,65.9,google_trends_lk
2024-W24,java,75.8,google_trends_lk
2024-W25,java,72.4,google_trends_lk
2024-W26,java,68.6,google_trends_lk
2024-W27,java,76.6,google_trends_lk
2024-W28,java,71.6,google_trends_lk
2024-W29,java,75.3,google_trends_lk
2024-W30,java,71.3,google_trends_lk
2024-W31,java,78.3,google_trends_lk
2024-W32,java,77.2,google_trends_lk
2024-W33,java,70.1,google_trends_lk
2024-W34,java,74.4,google_trends_lk
2024-W35,java,73.2,google_trends_lk
2024-W36,java,75.7,google_trends_lk
2024-W37,java,67.5,google_trends_lk
2024-W38,java,73.3,google_trends_lk
2024-W39,java,74.5,google_trends_lk
2024-W40,java,64.6,google_trends_lk
2024-W41,java,66.6,google_trends_lk
2024-W42,java,63.6,google_trends_lk
2024-W43,java,69.8,google_trends_lk
2024-W44,java,73.2,google_trends_lk
2024-W45,java,75.9,google_trends_lk
2024-W46,java,70.9,google_trends_lk
2024-W47,java,76.3,google_trends_lk
2024-W48,java,65.7,google_trends_lk
2024-W49,java,64.5,google_trends_lk
2024-W50,java,70.3,google_trends_lk
2024-W51,java,71.8,google_trends_lk
2024-W52,java,70.3,google_trends_lk
2024-W53,java,63.2,google_trends_lk
2025-W01,java,70.0,google_trends_lk
2025-W02,java,65.8,google_trends_lk
2025-W03,java,72.6,google_trends_lk
2025-W04,java,71.5,google_trends_lk
2025-W05,java,66.9,google_trends_lk
2025-W06,java,68.4,google_trends_lk
2025-W07,java,66.5,google_trends_lk
2025-W08,java,69.9,google_trends_lk
2025-W09,java,73.5,google_trends_lk
2025-W10,java,66.6,google_trends_lk
2025-W11,java,71.8,google_trends_lk
2025-W12,java,68.2,google_trends_lk
2025-W13,java,67.2,google_trends_lk
2025-W14,java,69.6,google_trends_lk
2025-W15,java,66.3,google_trends_lk
2025-W16,java,68.0,google_trends_lk
2025-W17,java,65.7,google_trends_lk
2025-W18,java,76.7,google_trends_lk
2025-W19,java,69.9,google_trends_lk
2025-W20,java,67.3,google_trends_lk
2025-W21,java,70.5,google_trends_lk
2025-W22,java,69.3,google_trends_lk
2025-W23,java,68.9,google_trends_lk
2025-W24,java,71.8,google_trends_lk
2025-W25,java,72.3,google_trends_lk
2025-W26,java,67.7,google_trends_lk
2025-W27,java,67.5,google_trends_lk
2025-W28,java,68.6,google_trends_lk
2025-W29,java,61.4,google_trends_lk
2025-W30,java,64.2,google_trends_lk
2025-W31,java,74.2,google_trends_lk
2025-W32,java,75.2,google_trends_lk
2025-W33,java,68.5,google_trends_lk
2025-W34,java,71.4,google_trends_lk
2025-W35,java,70.4,google_trends_lk
2025-W36,java,80.0,google_trends_lk
2025-W37,java,73.2,google_trends_lk
2025-W38,java,68.8,google_trends_lk
2025-W39,java,65.8,google_trends_lk
2025-W40,java,63.5,google_trends_lk
2025-W41,java,69.8,google_trends_lk
2025-W42,java,66.4,google_trends_lk
2025-W43,java,64.1,google_trends_lk
2025-W44,java,66.8,google_trends_lk
2025-W45,java,65.2,google_trends_lk
2025-W46,java,74.9,google_trends_lk
2025-W47,java,72.0,google_trends_lk
2025-W48,java,68.9,google_trends_lk
2025-W49,java,74.0,google_trends_lk
2025-W50,java,69.1,google_trends_lk
2025-W51,java,65.8,google_trends_lk
2025-W52,java,74.1,google_trends_lk
2026-W01,java,70.6,google_trends_lk
2026-W02,java,65.1,google_trends_lk
2026-W03,java,68.0,google_trends_lk
2026-W04,java,65.6,google_trends_lk
2026-W05,java,63.8,google_trends_lk
2026-W06,java,71.8,google_trends_lk
2026-W07,java,75.2,google_trends_lk
2026-W08,java,63.6,google_trends_lk
2026-W09,java,70.5,google_trends_lk
2026-W10,java,66.2,google_trends_lk
2026-W11,java,66.7,google_trends_lk
2026-W12,java,66.3,google_trends_lk
2026-W13,java,65.3,google_trends_lk
2026-W14,java,68.5,google_trends_lk
2026-W15,java,65.4,google_trends_lk
2026-W16,java,69.2,google_trends_lk
2026-W17,java,68.1,google_trends_lk
2026-W18,java,67.4,google_trends_lk
2026-W19,java,65.0,google_trends_lk
2026-W20,java,66.1,google_trends_lk
2026-W21,java,70.8,google_trends_lk
2026-W22,java,69.8,google_trends_lk
2026-W23,java,64.6,google_trends_lk
2026-W24,java,68.4,google_trends_lk
2026-W25,java,70.6,google_trends_lk
2024-W01,javascript,66.5,google_trends_lk
2024-W02,javascript,63.9,google_trends_lk
2024-W03,javascript,59.0,google_trends_lk
2024-W04,javascript,56.1,google_trends_lk
2024-W05,javascript,68.9,google_trends_lk
2024-W06,javascript,60.1,google_trends_lk
2024-W07,javascript,59.9,google_trends_lk
2024-W08,javascript,59.8,google_trends_lk
2024-W09,javascript,60.5,google_trends_lk
2024-W10,javascript,59.3,google_trends_lk
2024-W11,javascript,57.8,google_trends_lk
2024-W12,javascript,57.8,google_trends_lk
2024-W13,javascript,59.6,google_trends_lk
2024-W14,javascript,57.8,google_trends_lk
2024-W15,javascript,57.2,google_trends_lk
2024-W16,javascript,60.0,google_trends_lk
2024-W17,javascript,58.7,google_trends_lk
2024-W18,javascript,64.9,google_trends_lk
2024-W19,javascript,50.3,google_trends_lk
2024-W20,javascript,63.4,google_trends_lk
2024-W21,javascript,63.9,google_trends_lk
2024-W22,javascript,52.3,google_trends_lk
2024-W23,javascript,58.3,google_trends_lk
2024-W24,javascript,58.2,google_trends_lk
2024-W25,javascript,54.5,google_trends_lk
2024-W26,javascript,56.7,google_trends_lk
2024-W27,javascript,55.5,google_trends_lk
2024-W28,javascript,65.5,google_trends_lk
2024-W29,javascript,62.6,google_trends_lk
2024-W30,javascript,63.8,google_trends_lk
2024-W31,javascript,61.8,google_trends_lk
2024-W32,javascript,55.3,google_trends_lk
2024-W33,javascript,57.4,google_trends_lk
2024-W34,javascript,60.9,google_trends_lk
2024-W35,javascript,54.9,google_trends_lk
2024-W36,javascript,61.7,google_trends_lk
2024-W37,javascript,58.3,google_trends_lk
2024-W38,javascript,57.8,google_trends_lk
2024-W39,javascript,61.6,google_trends_lk
2024-W40,javascript,60.6,google_trends_lk
2024-W41,javascript,57.8,google_trends_lk
2024-W42,javascript,63.1,google_trends_lk
2024-W43,javascript,55.2,google_trends_lk
2024-W44,javascript,61.2,google_trends_lk
2024-W45,javascript,61.1,google_trends_lk
2024-W46,javascript,57.9,google_trends_lk
2024-W47,javascript,60.1,google_trends_lk
2024-W48,javascript,54.5,google_trends_lk
2024-W49,javascript,62.1,google_trends_lk
2024-W50,javascript,58.2,google_trends_lk
2024-W51,javascript,57.0,google_trends_lk
2024-W52,javascript,62.5,google_trends_lk
2024-W53,javascript,56.3,google_trends_lk
2025-W01,javascript,53.8,google_trends_lk
2025-W02,javascript,53.3,google_trends_lk
2025-W03,javascript,60.8,google_trends_lk
2025-W04,javascript,54.2,google_trends_lk
2025-W05,javascript,64.8,google_trends_lk
2025-W06,javascript,51.4,google_trends_lk
2025-W07,javascript,64.6,google_trends_lk
2025-W08,javascript,59.3,google_trends_lk
2025-W09,javascript,58.2,google_trends_lk
2025-W10,javascript,56.7,google_trends_lk
2025-W11,javascript,59.9,google_trends_lk
2025-W12,javascript,58.4,google_trends_lk
2025-W13,javascript,62.3,google_trends_lk
2025-W14,javascript,58.9,google_trends_lk
2025-W15,javascript,59.0,google_trends_lk
2025-W16,javascript,57.1,google_trends_lk
2025-W17,javascript,58.2,google_trends_lk
2025-W18,javascript,59.4,google_trends_lk
2025-W19,javascript,52.4,google_trends_lk
2025-W20,javascript,53.6,google_trends_lk
2025-W21,javascript,60.9,google_trends_lk
2025-W22,javascript,58.9,google_trends_lk
2025-W23,javascript,57.6,google_trends_lk
2025-W24,javascript,58.3,google_trends_lk
2025-W25,javascript,59.4,google_trends_lk
2025-W26,javascript,56.3,google_trends_lk
2025-W27,javascript,55.4,google_trends_lk
2025-W28,javascript,58.8,google_trends_lk
2025-W29,javascript,54.7,google_trends_lk
2025-W30,javascript,59.5,google_trends_lk
2025-W31,javascript,52.1,google_trends_lk
2025-W32,javascript,61.6,google_trends_lk
2025-W33,javascript,59.7,google_trends_lk
2025-W34,javascript,58.9,google_trends_lk
2025-W35,javascript,61.4,google_trends_lk
2025-W36,javascript,63.8,google_trends_lk
2025-W37,javascript,61.5,google_trends_lk
2025-W38,javascript,51.5,google_trends_lk
2025-W39,javascript,53.4,google_trends_lk
2025-W40,javascript,55.7,google_trends_lk
2025-W41,javascript,57.9,google_trends_lk
2025-W42,javascript,59.6,google_trends_lk
2025-W43,javascript,55.3,google_trends_lk
2025-W44,javascript,58.4,google_trends_lk
2025-W45,javascript,55.1,google_trends_lk
2025-W46,javascript,55.6,google_trends_lk
2025-W47,javascript,52.8,google_trends_lk
2025-W48,javascript,54.4,google_trends_lk
2025-W49,javascript,52.9,google_trends_lk
2025-W50,javascript,54.2,google_trends_lk
2025-W51,javascript,61.3,google_trends_lk
2025-W52,javascript,54.3,google_trends_lk
2026-W01,javascript,66.8,google_trends_lk
2026-W02,javascript,59.3,google_trends_lk
2026-W03,javascript,58.2,google_trends_lk
2026-W04,javascript,54.5,google_trends_lk
2026-W05,javascript,59.9,google_trends_lk
2026-W06,javascript,55.4,google_trends_lk
2026-W07,javascript,57.8,google_trends_lk
2026-W08,javascript,66.4,google_trends_lk
2026-W09,javascript,57.0,google_trends_lk
2026-W10,javascript,61.4,google_trends_lk
2026-W11,javascript,54.9,google_trends_lk
2026-W12,javascript,57.2,google_trends_lk
2026-W13,javascript,63.5,google_trends_lk
2026-W14,javascript,55.1,google_trends_lk
2026-W15,javascript,63.6,google_trends_lk
2026-W16,javascript,59.7,google_trends_lk
2026-W17,javascript,55.2,google_trends_lk
2026-W18,javascript,59.4,google_trends_lk
2026-W19,javascript,60.5,google_trends_lk
2026-W20,javascript,59.3,google_trends_lk
2026-W21,javascript,51.6,google_trends_lk
2026-W22,javascript,54.5,google_trends_lk
2026-W23,javascript,56.2,google_trends_lk
2026-W24,javascript,56.8,google_trends_lk
2026-W25,javascript,59.2,google_trends_lk
2024-W01,typescript,16.9,google_trends_lk
2024-W02,typescript,18.9,google_trends_lk
2024-W03,typescript,19.2,google_trends_lk
2024-W04,typescript,24.0,google_trends_lk
2024-W05,typescript,18.3,google_trends_lk
2024-W06,typescript,19.8,google_trends_lk
2024-W07,typescript,21.1,google_trends_lk
2024-W08,typescript,19.7,google_trends_lk
2024-W09,typescript,17.7,google_trends_lk
2024-W10,typescript,20.1,google_trends_lk
2024-W11,typescript,23.3,google_trends_lk
2024-W12,typescript,16.1,google_trends_lk
2024-W13,typescript,20.3,google_trends_lk
2024-W14,typescript,17.6,google_trends_lk
2024-W15,typescript,24.4,google_trends_lk
2024-W16,typescript,15.0,google_trends_lk
2024-W17,typescript,18.5,google_trends_lk
2024-W18,typescript,22.0,google_trends_lk
2024-W19,typescript,26.3,google_trends_lk
2024-W20,typescript,20.7,google_trends_lk
2024-W21,typescript,19.2,google_trends_lk
2024-W22,typescript,27.8,google_trends_lk
2024-W23,typescript,16.3,google_trends_lk
2024-W24,typescript,13.9,google_trends_lk
2024-W25,typescript,23.3,google_trends_lk
2024-W26,typescript,20.1,google_trends_lk
2024-W27,typescript,18.5,google_trends_lk
2024-W28,typescript,24.7,google_trends_lk
2024-W29,typescript,23.2,google_trends_lk
2024-W30,typescript,20.5,google_trends_lk
2024-W31,typescript,18.2,google_trends_lk
2024-W32,typescript,25.9,google_trends_lk
2024-W33,typescript,25.2,google_trends_lk
2024-W34,typescript,22.8,google_trends_lk
2024-W35,typescript,29.7,google_trends_lk
2024-W36,typescript,19.7,google_trends_lk
2024-W37,typescript,18.2,google_trends_lk
2024-W38,typescript,21.3,google_trends_lk
2024-W39,typescript,23.7,google_trends_lk
2024-W40,typescript,24.9,google_trends_lk
2024-W41,typescript,23.4,google_trends_lk
2024-W42,typescript,25.6,google_trends_lk
2024-W43,typescript,20.1,google_trends_lk
2024-W44,typescript,29.7,google_trends_lk
2024-W45,typescript,24.5,google_trends_lk
2024-W46,typescript,28.9,google_trends_lk
2024-W47,typescript,26.3,google_trends_lk
2024-W48,typescript,26.9,google_trends_lk
2024-W49,typescript,27.4,google_trends_lk
2024-W50,typescript,27.2,google_trends_lk
2024-W51,typescript,28.0,google_trends_lk
2024-W52,typescript,30.6,google_trends_lk
2024-W53,typescript,26.7,google_trends_lk
2025-W01,typescript,28.7,google_trends_lk
2025-W02,typescript,26.1,google_trends_lk
2025-W03,typescript,31.6,google_trends_lk
2025-W04,typescript,24.3,google_trends_lk
2025-W05,typescript,33.1,google_trends_lk
2025-W06,typescript,26.9,google_trends_lk
2025-W07,typescript,22.1,google_trends_lk
2025-W08,typescript,27.8,google_trends_lk
2025-W09,typescript,25.1,google_trends_lk
2025-W10,typescript,30.6,google_trends_lk
2025-W11,typescript,25.5,google_trends_lk
2025-W12,typescript,26.4,google_trends_lk
2025-W13,typescript,21.5,google_trends_lk
2025-W14,typescript,26.6,google_trends_lk
2025-W15,typescript,19.9,google_trends_lk
2025-W16,typescript,23.0,google_trends_lk
2025-W17,typescript,31.4,google_trends_lk
2025-W18,typescript,31.6,google_trends_lk
2025-W19,typescript,30.5,google_trends_lk
2025-W20,typescript,25.8,google_trends_lk
2025-W21,typescript,29.2,google_trends_lk
2025-W22,typescript,29.5,google_trends_lk
2025-W23,typescript,25.6,google_trends_lk
2025-W24,typescript,35.0,google_trends_lk
2025-W25,typescript,33.0,google_trends_lk
2025-W26,typescript,29.3,google_trends_lk
2025-W27,typescript,30.3,google_trends_lk
2025-W28,typescript,31.1,google_trends_lk
2025-W29,typescript,23.4,google_trends_lk
2025-W30,typescript,29.8,google_trends_lk
2025-W31,typescript,28.5,google_trends_lk
2025-W32,typescript,27.5,google_trends_lk
2025-W33,typescript,30.2,google_trends_lk
2025-W34,typescript,37.6,google_trends_lk
2025-W35,typescript,33.7,google_trends_lk
2025-W36,typescript,29.6,google_trends_lk
2025-W37,typescript,33.8,google_trends_lk
2025-W38,typescript,36.9,google_trends_lk
2025-W39,typescript,35.3,google_trends_lk
2025-W40,typescript,32.5,google_trends_lk
2025-W41,typescript,30.2,google_trends_lk
2025-W42,typescript,35.0,google_trends_lk
2025-W43,typescript,34.1,google_trends_lk
2025-W44,typescript,36.0,google_trends_lk
2025-W45,typescript,35.3,google_trends_lk
2025-W46,typescript,36.9,google_trends_lk
2025-W47,typescript,31.5,google_trends_lk
2025-W48,typescript,38.1,google_trends_lk
2025-W49,typescript,34.4,google_trends_lk
2025-W50,typescript,41.1,google_trends_lk
2025-W51,typescript,31.6,google_trends_lk
2025-W52,typescript,40.2,google_trends_lk
2026-W01,typescript,35.0,google_trends_lk
2026-W02,typescript,32.2,google_trends_lk
2026-W03,typescript,32.9,google_trends_lk
2026-W04,typescript,33.6,google_trends_lk
2026-W05,typescript,36.4,google_trends_lk
2026-W06,typescript,36.9,google_trends_lk
2026-W07,typescript,33.2,google_trends_lk
2026-W08,typescript,35.3,google_trends_lk
2026-W09,typescript,43.0,google_trends_lk
2026-W10,typescript,41.7,google_trends_lk
2026-W11,typescript,37.4,google_trends_lk
2026-W12,typescript,36.1,google_trends_lk
2026-W13,typescript,36.6,google_trends_lk
2026-W14,typescript,38.4,google_trends_lk
2026-W15,typescript,32.9,google_trends_lk
2026-W16,typescript,35.7,google_trends_lk
2026-W17,typescript,30.9,google_trends_lk
2026-W18,typescript,38.3,google_trends_lk
2026-W19,typescript,39.3,google_trends_lk
2026-W20,typescript,35.5,google_trends_lk
2026-W21,typescript,42.9,google_trends_lk
2026-W22,typescript,33.2,google_trends_lk
2026-W23,typescript,32.6,google_trends_lk
2026-W24,typescript,38.6,google_trends_lk
2026-W25,typescript,41.7,google_trends_lk
2024-W01,go,10.7,google_trends_lk
2024-W02,go,9.0,google_trends_lk
2024-W03,go,8.5,google_trends_lk
2024-W04,go,8.0,google_trends_lk
2024-W05,go,5.6,google_trends_lk
2024-W06,go,7.3,google_trends_lk
2024-W07,go,2.4,google_trends_lk
2024-W08,go,8.1,google_trends_lk
2024-W09,go,5.0,google_trends_lk
2024-W10,go,4.7,google_trends_lk
2024-W11,go,9.2,google_trends_lk
2024-W12,go,13.6,google_trends_lk
2024-W13,go,12.0,google_trends_lk
2024-W14,go,3.3,google_trends_lk
2024-W15,go,5.4,google_trends_lk
2024-W16,go,12.2,google_trends_lk
2024-W17,go,5.6,google_trends_lk
2024-W18,go,8.3,google_trends_lk
2024-W19,go,11.0,google_trends_lk
2024-W20,go,5.8,google_trends_lk
2024-W21,go,9.6,google_trends_lk
2024-W22,go,4.6,google_trends_lk
2024-W23,go,7.3,google_trends_lk
2024-W24,go,10.5,google_trends_lk
2024-W25,go,3.9,google_trends_lk
2024-W26,go,11.1,google_trends_lk
2024-W27,go,9.5,google_trends_lk
2024-W28,go,11.6,google_trends_lk
2024-W29,go,10.5,google_trends_lk
2024-W30,go,14.6,google_trends_lk
2024-W31,go,10.3,google_trends_lk
2024-W32,go,8.4,google_trends_lk
2024-W33,go,10.4,google_trends_lk
2024-W34,go,11.9,google_trends_lk
2024-W35,go,10.3,google_trends_lk
2024-W36,go,10.3,google_trends_lk
2024-W37,go,7.8,google_trends_lk
2024-W38,go,8.0,google_trends_lk
2024-W39,go,5.4,google_trends_lk
2024-W40,go,16.5,google_trends_lk
2024-W41,go,6.1,google_trends_lk
2024-W42,go,8.1,google_trends_lk
2024-W43,go,8.1,google_trends_lk
2024-W44,go,13.8,google_trends_lk
2024-W45,go,9.7,google_trends_lk
2024-W46,go,15.2,google_trends_lk
2024-W47,go,8.5,google_trends_lk
2024-W48,go,11.9,google_trends_lk
2024-W49,go,8.1,google_trends_lk
2024-W50,go,18.5,google_trends_lk
2024-W51,go,6.9,google_trends_lk
2024-W52,go,12.2,google_trends_lk
2024-W53,go,13.4,google_trends_lk
2025-W01,go,12.7,google_trends_lk
2025-W02,go,10.7,google_trends_lk
2025-W03,go,11.0,google_trends_lk
2025-W04,go,11.6,google_trends_lk
2025-W05,go,11.0,google_trends_lk
2025-W06,go,15.0,google_trends_lk
2025-W07,go,19.4,google_trends_lk
2025-W08,go,9.8,google_trends_lk
2025-W09,go,7.0,google_trends_lk
2025-W10,go,11.5,google_trends_lk
2025-W11,go,20.9,google_trends_lk
2025-W12,go,9.2,google_trends_lk
2025-W13,go,17.8,google_trends_lk
2025-W14,go,18.0,google_trends_lk
2025-W15,go,10.2,google_trends_lk
2025-W16,go,14.2,google_trends_lk
2025-W17,go,18.0,google_trends_lk
2025-W18,go,11.0,google_trends_lk
2025-W19,go,11.7,google_trends_lk
2025-W20,go,10.4,google_trends_lk
2025-W21,go,9.0,google_trends_lk
2025-W22,go,10.3,google_trends_lk
2025-W23,go,8.4,google_trends_lk
2025-W24,go,12.8,google_trends_lk
2025-W25,go,10.1,google_trends_lk
2025-W26,go,13.7,google_trends_lk
2025-W27,go,7.5,google_trends_lk
2025-W28,go,14.1,google_trends_lk
2025-W29,go,15.9,google_trends_lk
2025-W30,go,6.1,google_trends_lk
2025-W31,go,14.5,google_trends_lk
2025-W32,go,17.5,google_trends_lk
2025-W33,go,9.0,google_trends_lk
2025-W34,go,19.2,google_trends_lk
2025-W35,go,14.9,google_trends_lk
2025-W36,go,11.0,google_trends_lk
2025-W37,go,13.3,google_trends_lk
2025-W38,go,15.5,google_trends_lk
2025-W39,go,13.9,google_trends_lk
2025-W40,go,15.6,google_trends_lk
2025-W41,go,10.5,google_trends_lk
2025-W42,go,14.4,google_trends_lk
2025-W43,go,8.9,google_trends_lk
2025-W44,go,13.6,google_trends_lk
2025-W45,go,10.9,google_trends_lk
2025-W46,go,11.5,google_trends_lk
2025-W47,go,18.5,google_trends_lk
2025-W48,go,18.0,google_trends_lk
2025-W49,go,16.4,google_trends_lk
2025-W50,go,10.5,google_trends_lk
2025-W51,go,13.3,google_trends_lk
2025-W52,go,18.7,google_trends_lk
2026-W01,go,15.0,google_trends_lk
2026-W02,go,22.7,google_trends_lk
2026-W03,go,16.0,google_trends_lk
2026-W04,go,15.4,google_trends_lk
2026-W05,go,13.7,google_trends_lk
2026-W06,go,15.3,google_trends_lk
2026-W07,go,14.4,google_trends_lk
2026-W08,go,17.4,google_trends_lk
2026-W09,go,18.4,google_trends_lk
2026-W10,go,12.3,google_trends_lk
2026-W11,go,10.5,google_trends_lk
2026-W12,go,8.8,google_trends_lk
2026-W13,go,17.0,google_trends_lk
2026-W14,go,11.5,google_trends_lk
2026-W15,go,7.8,google_trends_lk
2026-W16,go,16.8,google_trends_lk
2026-W17,go,24.2,google_trends_lk
2026-W18,go,15.5,google_trends_lk
2026-W19,go,18.6,google_trends_lk
2026-W20,go,16.0,google_trends_lk
2026-W21,go,15.4,google_trends_lk
2026-W22,go,19.0,google_trends_lk
2026-W23,go,14.9,google_trends_lk
2026-W24,go,16.9,google_trends_lk
2026-W25,go,17.1,google_trends_lk
2024-W01,rust,5.1,google_trends_lk
2024-W02,rust,6.9,google_trends_lk
2024-W03,rust,7.1,google_trends_lk
2024-W04,rust,2.1,google_trends_lk
2024-W05,rust,3.6,google_trends_lk
2024-W06,rust,5.2,google_trends_lk
2024-W07,rust,3.4,google_trends_lk
2024-W08,rust,9.9,google_trends_lk
2024-W09,rust,6.0,google_trends_lk
2024-W10,rust,6.9,google_trends_lk
2024-W11,rust,6.7,google_trends_lk
2024-W12,rust,8.5,google_trends_lk
2024-W13,rust,5.1,google_trends_lk
2024-W14,rust,2.0,google_trends_lk
2024-W15,rust,5.9,google_trends_lk
2024-W16,rust,2.3,google_trends_lk
2024-W17,rust,2.8,google_trends_lk
2024-W18,rust,6.7,google_trends_lk
2024-W19,rust,9.0,google_trends_lk
2024-W20,rust,4.8,google_trends_lk
2024-W21,rust,5.9,google_trends_lk
